top10 tstsc pacc salar rejr spend strat apret
54.2145 68.066 53.0213 46169.3 33.4605 8128.36 13.9893 51.5062
55.417 72.441 44.0046 59657.6 38.9435 18410.7 9.45892 61.8141
44.7468 69.6443 22.488 75690.5 43.7777 17527 7.09836 62.3893
69.8527 71.8801 28.2652 58973 36.1496 12894.3 14.0093 60.3049
33.4531 60.3157 42.2793 49069.5 53.0926 6214.04 12.5791 48.967
7.79304 60.7767 38.0801 55730 28.7143 6114.67 10.2964 44.0017
38.2595 72.0221 68.1102 64577.9 22.3375 12926 9.0861 86.0447
-0.644965 56.4264 54.1241 53670.7 25.1864 3850.64 21.2294 23.5883
28.1736 63.3556 56.92 53148.6 41.2438 9968.33 17.91 49.7297
65.0724 65.9954 41.6956 57770.6 40.0072 3836.73 22.8137 41.3098
45.4796 60.6178 57.9321 53399.4 32.9242 3894.62 20.8661 37.0422
59.5271 74.192 42.0528 71554.3 29.6474 13485.2 19.4272 78.858
13.444 59.0217 41.3179 66742.7 21.6429 10002.8 16.2537 42.1995
58.7219 71.0649 57.6153 64060.5 50.6653 17314 10.4156 51.1675
32.5434 59.5937 42.2286 58073.7 37.8098 10801.7 23.0786 30.3431
18.4435 64.5697 25.6322 56181.2 9.69168 5576.81 21.6415 54.4141
6.68515 58.872 32.3757 61146.1 16.7918 15747 16.0845 30.1771
37.933 60.2807 41.3893 56563.8 24.064 1640.6 22.4599 29.9113
56.5303 64.5591 44.7001 65651.7 46.0027 16616.8 12.5411 58.3359
36.9398 75.4712 49.2532 69483.5 42.8074 16308.9 15.8858 58.3984
58.3906 65.2474 53.4968 70445.8 51.4967 15187.4 14.1995 44.8069
46.8657 62.1723 51.932 68455.9 41.1598 8977.19 12.7335 50.827
43.944 66.8776 44.828 58647.7 50.0201 7124.93 10.8607 60.2937
-28.9952 56.5423 22.7885 43886.6 -19.9639 7923.99 15.9536 43.4558
25.1606 59.2752 41.6158 53735 13.546 5885.27 18.4077 33.4669
54.3904 74.5918 26.773 62264.4 48.6006 14053.7 15.0146 100.21
16.7892 62.0364 34.8139 53146.3 22.131 11487.8 21.5116 53.9629
63.1498 74.6235 33.5991 73990.3 43.8728 12796.3 7.7577 78.5838
29.0745 63.9015 60.3318 57004.3 17.3969 8904.71 18.6032 55.3671
50.5498 64.9723 63.854 55581.8 30.3382 7319.46 14.7992 42.4234
71.0556 75.3762 28.2128 66704.9 24.6089 17118.5 17.9568 59.5976
37.0782 68.069 38.4378 61216.7 30.3816 13209.6 19.8293 75.268
48.2611 63.8937 49.2744 58014.9 19.4636 3901.8 23.0169 54.9229
41.1291 68.5943 51.8505 55643.2 38.6053 11098.2 16.8454 78.7805
5.46428 54.7694 46.8522 38959.7 6.02614 -1026.43 26.5407 17.3735
19.3272 65.1781 45.1093 60062.3 9.61488 4749.2 20.3933 38.9594
20.4629 65.8222 62.5485 65239.9 15.202 9667.81 18.0157 72.4837
37.0097 63.8859 39.8845 70129.4 31.6542 12025.1 18.5833 65.4062
19.379 54.7516 49.2139 50261.9 18.0188 4675.42 18.9509 30.0248
25.8739 65.0831 22.8864 63315.8 26.7677 15694.6 12.6228 50.4436
53.1928 71.42 53.9097 65118.8 60.5874 19094 10.1733 80.7456
40.4188 66.2027 20.7309 49043.9 26.9441 6490.78 23.625 40.1968
36.7415 67.4144 56.5344 61811.8 51.423 12755.1 15.5235 66.9073
-15.4384 53.8242 46.3279 44448 13.7161 110.603 18.7273 33.8591
14.0362 59.9273 37.8939 53734.1 22.646 4963.62 19.0933 27.6354
38.2864 70.6597 30.9764 80178.8 63.7373 16354 15.6128 54.3607
54.0103 68.1275 33.9506 66679.8 37.1669 14747.6 16.6853 66.2026
30.5422 65.5261 45.4089 67383 37.1944 8564.51 17.8441 42.4434
37.2334 56.8447 47.2914 51710.5 16.4395 4181.54 22.3408 32.1809
38.1679 73.7342 39.1366 63118.7 24.7979 15620.7 12.2714 82.0208
3.39153 50.9684 46.8391 46653.9 27.0053 5760.89 19.6642 21.7231
47.4429 68.7374 39.9463 70088 46.7913 15161.8 17.0153 93.0394
51.2449 70.9725 41.5102 63869.6 22.7593 14304.5 18.6625 67.6901
88.2347 73.4199 38.6764 62452.9 36.5277 17709.8 11.6344 89.2661
20.5595 60.9139 24.9034 65353 45.8974 13464.5 8.54522 47.9034
-26.1548 53.9128 48.0937 46187.4 1.49532 3930.62 17.4541 38.3246
47.9155 73.0088 8.73213 79122.6 35.4117 17482.8 11.1197 76.8225
42.4824 62.5394 32.6577 58442.6 42.4397 2163.94 20.4913 54.8724
34.5452 73.1237 28.1264 71670.4 40.1359 19549.7 17.8414 64.085
37.0272 58.6856 77.6431 43194.8 0.216885 628.545 21.3324 30.1485
58.906 70.7081 53.8082 56506.2 25.6094 8777.54 15.9797 68.5192
38.1074 68.6535 42.1321 69141.1 49.5494 17524 9.75135 73.2715
15.475 55.6029 75.3065 48863.4 14.2913 1940.69 15.7841 35.2598
91.1824 74.7905 55.906 78049.7 39.1759 14833.5 14.7863 68.8506
64.4226 66.2018 31.6265 66384.8 63.8761 12219 8.75007 62.1492
58.4811 69.6451 32.4409 64584.3 42.2309 19717.9 7.25157 66.5501
43.113 73.5035 49.6751 55217.9 50.9767 19332.9 15.8512 83.6547
64.2412 68.394 66.8794 63657.4 35.0317 10277.5 14.3605 50.066
9.22616 54.5342 34.3279 56540.7 11.4053 52.808 16.6185 40.8038
31.2892 64.6756 43.7928 60462.7 14.2919 4378.5 16.6577 41.9779
6.41005 61.003 19.5568 59679.9 28.7574 7379.59 17.0131 28.7983
70.0535 73.6251 54.438 64901.2 60.5494 16871.7 13.4275 74.0087
21.6628 58.8911 40.372 60118.9 26.3736 12514.2 16.5163 57.3171
42.5142 61.9483 34.3761 49921.6 4.31026 6576.73 19.0294 58.5627
1.30208 55.4158 25.5336 66154 17.3151 9677.66 16.2193 28.3123
77.074 79.4237 41.1637 76602.6 42.4024 24017.9 6.35204 94.0345
81.0121 80.7826 50.8877 77152 51.7921 18126.5 13.2756 95.416
17.0541 57.4183 27.4138 50482.6 38.5728 2053.8 14.6116 55.7215
22.0587 57.0101 41.8704 57715.4 27.9601 5048.76 24.5777 29.5757
39.0133 70.0685 40.0879 59269.3 -11.2109 6309.89 11.1623 66.9189
22.7623 61.297 40.2332 59248.1 23.0819 8079.14 16.072 62.2602
22.5407 61.2707 47.4318 58618 23.5884 9737.27 15.0598 60.6219
57.5681 75.6719 44.7399 81851.4 45.455 24512.4 12.8878 69.6171
53.9707 68.545 34.8971 68362.9 53.0698 11801.2 15.87 65.5261
-13.8735 52.9442 48.9885 54877.5 9.41099 9925.52 20.5959 31.7419
76.7761 77.0262 50.9403 73072.1 36.3936 13261.7 9.84033 72.0108
18.2922 71.0308 22.5197 76997.5 37.1013 15370.8 14.0794 63.6346
55.1499 59.3591 47.8628 52767.3 57.1407 6042.74 20.4222 34.9473
37.9936 70.6837 41.2664 61051 49.6112 11270.2 14.4926 41.678
22.9778 57.7072 59.3704 56425.6 30.0853 11237.4 15.3709 54.2761
80.7428 70.0484 46.5459 71893.6 40.0985 15933.1 14.6046 55.5275
68.4281 68.0186 31.3048 64822.6 55.6319 16125.2 8.26342 81
25.407 58.2102 48.1156 46062 23.2148 4395.41 15.754 55.5713
38.6677 63.9947 37.4961 62507.8 35.7495 11220 14.7819 72.8638
36.2274 64.4029 42.5492 55312.3 21.1109 4178.87 18.0891 56.1597
30.4897 67.5642 54.4282 57841 20.0326 9918.1 15.6948 53.907
59.249 69.198 68.0739 62301.9 30.0942 12019.2 14.9518 64.2225
61.6473 68.1545 29.3568 63680.3 57.4604 10134.8 17.4555 53.3279
31.439 62.5634 46.2274 51805.1 34.5895 7905.67 18.3526 44.1824
51.6218 63.6886 53.2105 67401 38.5015 7663.42 10.1528 56.3428
34.758 64.5392 33.3965 61346.8 27.0897 12377.9 13.4199 56.3391
-4.03249 57.5854 78.3618 49879.8 27.0776 4273.94 19.7936 47.3968
37.1058 64.7372 48.1541 67023.2 44.023 12562.6 13.9002 51.8135
54.4923 69.0672 37.3504 59974.1 5.25883 17924.1 10.2211 57.8208
77.6399 71.2211 45.028 55265.5 20.2863 19619.7 14.4406 77.9597
44.1472 66.0161 31.6289 64941.8 48.2893 13491.6 17.1003 67.4664
-2.34372 54.6935 39.4072 57857.3 13.8578 6511.4 21.347 44.9534
-0.625541 50.6393 55.1308 36252.1 25.9305 5463.55 10.2096 27.2564
46.817 75.0714 35.7845 67671.9 26.2759 13862.2 17.3386 74.0463
12.643 58.9204 18.2818 51751.6 6.20256 -4157.98 19.0115 50.3834
3.0625 56.5884 21.3964 50075.2 5.53919 7764.67 16.0978 39.5934
21.5778 60.6604 20.2177 57183.8 11.0169 6104.67 20.3365 9.62054
9.20587 63.2113 35.8937 50455.7 13.9973 6204.17 19.4997 47.7474
16.923 58.8823 67.1593 58306.2 1.36958 6170.48 14.9189 30.929
56.7653 70.6788 52.3352 59751.2 34.6876 15544.5 14.01 69.9297
61.992 72.5258 30.7471 64277.6 33.1877 16657.6 11.6637 60.6122
29.8483 66.2509 29.7119 63501.9 53.5291 13710.3 16.5093 70.8929
51.6603 72.1645 52.554 60197.8 33.9278 13940.9 16.6941 76.4341
36.1615 70.1021 34.3142 63890.5 30.1449 13936.3 14.3402 55.9353
68.4222 67.8859 27.939 63322.8 17.9017 9493.23 17.6287 58.2611
37.3272 59.628 51.3246 59171.2 41.411 7892.41 14.0353 57.9349
48.2847 70.8376 21.1645 67244.9 39.2888 7496.19 15.859 62.7409
57.1728 68.0256 24.7146 65782.5 43.9228 16740.3 15.7983 53.3276
53.9738 69.6185 43.5513 69766.2 46.6365 11254.2 14.777 71.4618
29.3386 62.8591 75.2674 53592.8 34.257 5789.14 15.6945 43.9007
37.913 70.1261 41.9599 64984 20.4561 11370.9 16.2287 45.163
26.3037 68.9651 36.8217 59957.4 22.7721 13591.1 16.3974 60.5397
14.9729 68.1797 37.7395 58041.5 24.5907 8533.84 18.0313 45.8746
38.1139 67.5988 3.6929 79406.2 47.4172 11518.4 14.4562 63.4056
60.5623 71.1248 37.8677 64743.7 50.8133 20796.1 12.6626 81.8597
42.8947 64.0142 42.1468 55856.2 20.0162 10932 9.91963 50.3467
82.7581 76.5612 32.8167 77017.8 52.7253 17280.2 18.0265 72.4607
51.4353 68.168 40.2584 77825.5 44.5512 14248.6 10.1155 54.2135
51.5659 63.0026 28.6172 56835.5 44.5132 12112.7 10.0269 52.6508
49.0088 64.6677 66.753 65887.1 35.1007 12095.7 13.0403 62.8333
57.3722 66.2205 82.3969 51657.2 13.3916 5153.38 18.3887 49.52
32.2507 70.8786 59.9928 59169.1 29.3904 11398.8 13.9476 59.7407
8.27846 59.3268 67.3777 51756.9 8.19773 9567.48 20.3664 36.9718
51.7415 71.8614 64.4144 59481.2 51.2598 15331.9 11.8722 51.0955
66.4896 80.3294 47.8643 71644.4 48.0486 17583.7 6.62833 65.9445
31.1964 56.9653 26.923 57350.2 41.5425 11098.1 19.9858 50.0231
-5.26961 58.8984 35.0397 50543.5 4.20119 1621.05 20.2269 39.4652
33.3861 71.3703 47.6858 49899.8 24.6921 11424.5 18.8204 57.7293
-3.85481 55.5514 53.0975 56776.6 10.2018 8281.75 12.5593 36.0187
17.7993 60.2323 46.3827 59939.4 18.9888 11914.4 18.7572 60.0713
12.7424 62.445 73.2085 48751.3 6.08329 4739.13 15.9299 47.6884
-5.60927 51.7457 45.4076 52661.7 3.43584 -968.804 15.8403 24.1402
79.9951 69.6245 54.4135 56527.4 48.0603 10033.2 13.8786 64.9748
26.7427 63.8269 39.7725 57544.5 37.7118 10178.4 22.85 41.1539
43.7566 63.7077 39.7917 55273.5 13.2897 6152.02 16.8412 50.7421
22.3015 62.1623 38.8468 62888.3 31.756 4456.57 17.1008 71.3575
24.7293 67.9458 48.6492 65760.7 23.6469 7690.73 22.4247 65.6179
76.304 65.2011 38.4306 68576.6 40.9887 11395.5 15.6413 57.0748
-13.8732 47.1798 34.8505 41184.4 -12.1209 -1233.05 21.0122 -11.0855
89.5277 83.0735 40.7579 77263.7 54.127 20008.6 20.2001 78.8643
7.98111 61.5012 40.3202 62097.2 21.5517 5125.1 13.2736 45.9798
68.9107 75.4503 56.4033 65304.3 55.9084 13834.6 13.0684 75.7528
10.3133 62.5214 17.54 56834.2 26.9099 8639.43 16.2437 73.335
62.5898 68.0502 25.6237 66226.7 14.1449 11870.3 13.0977 68.2013
60.8961 63.5702 59.1795 61500.7 11.9684 8803.81 18.0173 51.15
43.4459 66.3822 60.1603 55323.6 27.4895 9641.44 16.7412 44.6871
45.3208 66.9557 27.6411 60982.8 16.8865 13581.6 17.6019 55.6541
36.5659 72.6337 46.9582 70370.2 47.5566 18193.9 5.83672 69.0879
-1.84934 53.7889 54.6148 49120.2 -4.4062 1406.9 26.152 15.4884
58.2371 63.9684 42.4707 65057.1 25.305 7663.36 21.4141 35.5476
57.7658 77.1997 31.0613 81779.8 39.118 21339.2 12.777 76.2306
86.0463 73.2487 55.2148 73317.4 58.5025 16589.5 5.71724 66.5044
41.5626 71.8813 59.4723 69535.9 39.594 12755.3 23.9409 65.2551
39.7664 69.4016 49.1552 51818 37.9115 15239.2 16.1094 69.3906
38.9045 67.9772 46.936 70743.8 34.7054 13950.1 12.6534 58.5119
53.8713 68.9289 60.9438 59703.3 36.6534 9213.28 17.4614 68.9292
64.9433 65.1482 21.9318 50958.7 29.0365 8524.56 16.5676 52.0822
22.2169 60.7677 42.8338 61551.8 19.2276 7256.87 21.3016 54.5266
37.4177 64.5051 39.735 64277 24.5874 7732.27 17.4786 56.6222
38.8545 63.1161 68.7439 64422.4 25.3951 9862.17 14.9524 53.7651
-8.66965 50.2382 42.094 41403.2 -5.8416 -501.744 22.3533 24.9552
105.036 75.6373 60.1527 78676.5 63.2953 20177.4 14.648 85.4631
34.2741 66.7241 53.9384 65006.2 48.2727 7008.64 20.1162 50.8094
29.4764 65.175 44.5292 57478.1 9.26045 7978.6 24.3545 55.2087
11.5115 62.4091 57.7485 58411.3 12.2627 10182.9 19.68 55.0224
61.4153 71.8608 37.9244 73319.9 58.6093 16976.7 16.0498 66.1864
42.5325 61.4041 44.4213 63721.5 35.1384 3497.38 15.001 44.259
5.83941 56.014 15.392 69908.7 0.841519 8141.01 19.2058 24.201
11.8217 59.7016 23.2743 56079.5 -1.80282 9990.27 17.9423 32.5807
57.5154 72.4812 44.7685 80059.6 50.5634 19809.2 7.13669 81.2059
36.7621 58.5576 58.1758 52609.1 34.277 10681 17.4812 41.6399
30.5307 62.8335 48.3557 61989.4 16.3978 11758 19.5688 45.506
-26.6603 43.7585 29.3529 51311.6 4.94411 1633.77 25.2656 2.9141
49.0982 65.2691 27.2031 67339.5 27.2397 5497.07 21.2518 41.392
84.958 77.194 16.3866 71250.5 40.4626 12648.1 12.2728 80.7851
65.4321 75.4836 52.0373 65499.2 41.5855 14521.5 19.6361 60.296
68.2591 74.5525 37.8878 61863.4 37.4427 14209.6 17.1122 72.4752
53.0107 68.5909 38.8709 68737.1 61.0364 14866.2 9.67713 83.0868
-10.187 59.2258 46.0017 51181.7 20.5033 5192.05 17.431 42.6688
65.0405 63.4697 20.1453 65524.3 25.039 6432.46 19.3409 45.8585
23.4679 67.0495 57.8041 59656.1 40.1669 8745.66 15.9342 55.761
42.9027 68.4697 24.7807 64603.2 43.2925 13339.1 13.4856 58.8425
55.3513 68.6924 52.5738 55385.8 35.8605 8983.4 17.0506 64.595
19.9858 55.5421 69.0112 46335.3 16.0165 496.344 23.4809 31.1308
29.218 63.5686 43.5794 60108.3 11.5263 5985.97 21.4754 34.8802
58.0495 67.7913 49.9968 60368.3 40.0215 5186.14 15.7736 24.0735
33.5846 60.7182 51.682 57434.5 47.4366 9571.14 18.7984 60.958
17.4223 66.9186 14.8066 68789.4 25.8313 12977 14.9487 71.0745
89.7759 80.8915 27.5003 68416.2 62.8704 15463.6 15.5339 80.1476
27.6573 64.48 44.5694 66377.1 25.9814 9214.1 16.7904 44.1495
14.4223 55.3592 32.7265 54803.4 20.3926 3511.38 20.1536 19.9328
63.4316 75.6247 50.7627 62657.2 32.4356 17392.1 11.7877 74.639
76.7952 74.6156 59.0977 68012.7 33.3054 14165.6 16.7368 63.7267
28.573 61.7067 42.1476 59125.1 34.8903 4306.89 11.6368 58.5044
34.8695 64.1423 29.6984 82876.9 7.95336 15711.9 16.8822 65.4057
38.233 71.1464 47.0961 69143.2 18.4216 11904.2 7.14565 61.053
63.4602 68.6037 32.9311 62706.6 52.2581 14747.8 12.5098 63.0118
57.9393 67.1429 80.7453 69696 50.7567 11742.2 17.9876 42.5447
13.4066 70.1027 60.4426 57725.7 30.2773 13096.8 14.5561 52.9739
60.3526 81.2459 52.7913 65429 35.4288 17015.2 10.0811 125.526
47.965 70.6465 53.7202 70038.3 41.9416 18544 17.9493 48.4357
45.4225 58.6602 38.1315 56904.1 16.5407 10146 18.8996 40.424
19.8824 57.856 15.4488 65624.1 24.5436 14610.6 7.19251 50.8417
-2.07238 51.7744 32.307 44861.1 -0.35744 7186.81 23.4343 13.924
14.4933 57.9853 47.3488 45962.1 7.47404 -3627.58 19.4418 60.5453
52.5386 69.6683 38.9304 58042.8 37.7181 9981.31 25.4924 48.3309
61.0864 77.8597 40.2265 70076.2 25.575 6016.33 19.7937 75.7116
22.863 64.146 55.5171 55044.3 21.0563 12415.9 13.4038 68.9575
61.0552 75.9596 41.3095 74045 56.6759 16826.5 11.0084 75.4012
43.5366 58.5319 31.4261 66441.1 38.7873 17561.1 11.6844 37.5445
37.284 57.326 28.5111 57631.2 14.2875 5433.99 15.0519 56.7439
14.6957 60.6071 11.6408 62585.8 26.7141 4577.96 16.4127 33.1166
37.6216 68.3142 56.2864 53569.4 24.684 8897.73 12.7121 60.1321
42.8533 66.4681 47.7458 53635.9 16.9206 11000.1 20.8344 64.9658
-6.03258 53.3245 57.891 46620.8 -3.75981 5361.28 20.7221 22.8786
36.4256 74.3936 57.5817 62627.5 28.0634 11960.8 16.1208 81.983
34.5678 68.674 46.5124 61360 23.5091 11067.9 13.3751 67.4975
29.5798 63.8689 51.4254 55007.4 28.0197 9640.89 20.8884 45.6677
34.8094 68.5794 40.4988 56437.9 21.5122 17256.4 11.5028 55.8533
-6.10962 56.6378 53.2911 55086.8 -18.2807 705.189 21.4234 45.5081
33.7158 63.834 37.4323 58406.7 12.0996 13179.8 11.8529 36.9861
37.2047 69.339 22.8692 64367.6 4.2743 11853.5 20.8272 64.5448
13.7469 62.687 64.1925 51559.4 19.3491 7131.81 19.8942 53.5815
48.9769 74.3039 50.8899 55096.6 22.1429 10901.1 14.2595 81.3507
33.077 67.5466 57.3539 59203.5 32.9076 11331.2 17.4806 54.3294
30.1664 67.1217 37.1104 74981.1 48.4243 18508.4 8.99964 51.7042
68.7149 72.8869 59.7109 74347.2 36.9276 11852.2 7.72424 86.452
40.4698 66.5949 61.759 58909.6 59.3371 16089.6 16.5043 67.6183
42.702 70.7344 32.6502 72235.8 34.867 15022 9.08623 60.0937
77.4308 73.8294 56.3859 65584.1 48.946 14328.9 14.4986 66.6086
48.3105 66.7903 40.1814 57739.7 36.4608 7733.42 22.9137 76.0912
17.1353 57.0196 42.0724 56602.9 41.887 4229.3 20.3942 56.0226
70.849 68.103 18.9573 68821.3 48.0985 15521.6 10.595 65.1982
62.28 71.6937 53.9439 57099.7 27.2281 12410 17.4507 73.0447
35.2682 66.8206 44.7604 53652.5 39.8023 11172.5 17.7866 40.1013
20.3334 57.9934 58.7057 42689.3 6.49914 8358.37 15.4293 16.2204
11.4764 59.9205 60.6442 54876.5 22.8718 5117.02 14.5666 46.3953
36.7327 69.608 37.1302 57909.2 30.6193 14748 10.305 81.3177
91.0528 74.5223 45.5046 78809.6 57.3132 24063.3 15.0947 73.6087
87.9718 79.7975 51.4109 71909.1 49.4552 18576.7 7.47827 99.1308
81.5062 76.6826 36.4048 67815.5 40.4713 17925.5 15.1093 70.6857
39.7256 64.6747 31.1087 54029.6 33.0579 10164.1 21.8808 32.9338
47.1323 77.0358 55.2458 56972.6 22.0263 16688 16.338 64.4215
17.5044 66.2289 63.2693 53521.8 32.9391 16570 14.9145 52.7168
18.0803 62.7499 63.7995 58770.9 34.6488 9696.93 12.4947 52.6115
62.1955 69.5361 12.2314 71125.1 36.7324 12876.9 14.1495 57.665
43.5488 67.1947 30.0876 63902.1 24.1743 11388.2 14.0212 68.4717
19.9339 67.7913 53.4146 58859.1 42.5035 11561.8 13.1504 44.73
27.1367 61.3485 35.5704 57255.9 38.9498 7114.19 12.7332 42.4311
48.1831 69.7213 46.4397 60942.9 26.7471 13071.5 14.694 69.2637
1.407 60.0805 38.0528 60653.6 11.7007 10826.9 19.6009 47.1444
38.6367 72.3967 4.39933 81389.8 41.5169 15606.5 14.2219 72.2682
53.3053 66.5612 39.895 59164.2 20.7836 6365.52 13.5176 44.9847
43.5716 69.5876 59.361 61623.3 10.551 11665.5 20.3635 41.3064
25.6646 50.3625 36.5809 42727.4 21.8943 5207.4 19.3558 17.5671
33.2853 64.5939 70.7042 40894.2 14.9362 -1316.98 23.0599 42.3625
44.6942 68.4036 44.5969 67512.1 14.3957 9882.28 20.4618 49.3377
32.4466 62.3914 36.2533 63433.7 34.5434 7244.64 22.1996 53.7745
40.2709 63.2157 64.6906 48767.3 25.2982 7985.36 20.805 55.8774
16.562 60.1661 35.8969 62872.3 43.9004 6960.82 14.0257 65.7988
44.7282 70.9753 39.9104 59924.3 22.1912 10409.5 17.9455 52.735
45.0042 69.5134 34.1338 49551.1 27.3424 15985.6 14.9368 58.5579
42.1018 66.4338 33.9952 64922.6 25.37 10285.1 12.6147 56.0743
19.4477 56.8716 42.5053 55857.6 22.6282 10492.5 17.088 25.1269
8.52644 59.6691 39.961 64078.8 26.1188 9793.71 24.377 37.9092
29.6446 65.6604 50.3575 44672.4 20.7568 4476.29 22.6647 56.7045
54.558 71.5018 38.6603 65091.3 50.65 15672.5 16.9848 61.6512
58.2028 71.801 61.7273 60946.8 30.1982 15577.6 14.9471 84.5113
74.467 64.1017 34.2034 64134.4 37.0129 3709.08 18.9616 36.8766
41.9044 63.7819 37.2744 51797.5 27.8048 7945.53 12.8041 49.4607
44.3586 66.0429 35.8951 61198 20.7602 13376.1 16.5772 54.4172
26.148 58.7698 59.5828 46539.7 15.2453 951.644 16.4212 36.6692
61.6107 74.8689 36.9707 69123.6 40.0281 16623.4 20.8504 79.5956
6.97579 55.1289 49.4785 51822.2 29.8978 -736.771 17.7645 32.9123
31.3101 61.9818 43.2223 62593.8 12.8854 10924.4 17.1953 31.2243
48.1105 67.0627 42.2861 60231.1 35.8908 17307.2 12.6287 72.6485
38.2483 68.2789 38.9859 55601.3 8.84844 2700.37 17.9124 69.965
21.9051 65.5477 34.8319 56975.9 20.4587 8312.67 13.4328 48.4431
8.18647 62.1487 33.3257 53372.4 0.75054 7612.7 17.2426 36.3282
36.0049 74.6973 41.2894 64944.7 34.8358 14369.3 14.7816 85.6066
36.5097 64.5996 41.0743 49938.7 53.9043 12530.3 15.7971 35.169
21.6179 67.9373 42.9789 51727.9 14.2746 4018.35 20.3571 65.8554
51.7349 64.6704 50.0327 54548.4 24.375 8403.31 18.9313 54.9297
22.933 65.8855 36.7628 65056.1 32.8848 13777.9 17.5302 63.3153
34.7323 71.9785 12.6286 68400.6 58.3791 18863 11.7551 59.1214
35.3605 66.2476 42.837 62234.8 27.9278 10128.4 15.6383 59.77
34.4693 65.2369 28.7668 63925.1 20.4354 12611.4 23.0577 61.0747
39.9934 71.3652 38.8198 70592.2 53.853 19654.2 13.4225 83.1139
-7.50396 53.5467 56.0906 49029.5 8.92601 8983.03 20.8016 24.7351
18.3973 55.8776 61.9146 43862.1 8.01892 2576.63 14.5137 31.3825
72.5258 72.878 64 60328.4 44.5389 10916.2 15.7156 67.7985
45.6742 65.3668 53.9037 49424.8 31.5088 10832.8 15.7717 36.0876
14.89 59.2207 46.0539 50548.5 14.7106 12067.5 11.4319 53.8241
35.0753 58.2754 44.2947 45014.1 30.7857 8545.92 10.7594 42.9016
-2.82716 47.7973 18.5145 52786.5 16.4279 4423.86 20.4017 16.8645
30.1046 60.3005 37.5047 57409.7 18.8894 5235.51 21.3067 28.5835
45.7375 63.6525 36.8224 58084.7 14.9672 9565.91 24.5863 56.5068
61.015 68.3281 63.3181 59594.2 30.4814 15533.5 21.4478 52.0374
53.7717 75.072 44.48 65133.8 38.3772 15323.5 16.786 105.492
27.1025 60.0071 47.7812 51176 25.274 9358.34 16.8616 41.4472
36.359 68.9517 44.5247 68123.8 34.2201 11230.5 11.9818 61.8691
10.3727 56.5259 44.325 57185 26.6973 10001.7 17.9878 34.9106
82.287 74.9631 47.4721 62310.7 47.2225 13114.5 21.7116 87.6102
52.6334 73.5273 43.4944 71538.6 9.08909 17109.9 8.4841 51.9537
24.6189 57.8356 48.7133 41563.9 9.81353 1201.6 19.5115 43.3558
-15.6432 46.7968 46.8063 43410 11.6672 -2830.27 13.736 30.9525
8.50471 56.8571 23.2159 52717.8 23.6774 9948.26 20.2862 60.6187
40.8782 67.7978 33.7997 64138.4 19.6327 7917.06 17.5023 51.8074
24.6594 52.4145 42.7186 49341.3 4.43465 5106.52 13.9718 48.7792
36.4878 68.269 59.2388 58654.8 45.8403 9012.3 17.2211 53.596
71.8099 71.3513 36.1547 78171.1 37.169 21572.1 12.8603 66.643
44.563 72.0781 20.5861 76039.9 46.2089 21136.2 8.27312 70.4532
13.5009 65.3057 54.2408 58203 33.09 7832.01 18.2841 40.2783
23.5008 68.0677 23.867 67181 39.4689 16070.3 18.0285 66.1992
39.4044 72.2283 51.0129 73515.7 58.8394 19324.3 17.0197 61.5367
41.6765 63.9812 43.7484 57189.4 -0.157104 7038.41 13.7753 51.2581
56.0904 77.2465 43.1266 79123.3 52.7716 13290.9 18.1888 78.7323
80.7264 79.2823 40.8964 67212.7 66.318 16667.9 15.4462 86.8363
45.6501 66.2759 38.7315 63069 37.409 8879.53 17.9419 75.7297
61.2626 71.4901 30.0802 66446 33.1213 12775 11.6659 63.4858
24.1357 63.5958 67.029 58783.2 30.4385 6252.75 19.6389 60.614
25.0396 60.4123 40.2968 59711.4 4.4957 1567.21 29.0466 25.8682
45.9437 64.7177 25.0036 57130.3 40.312 12090.5 12.8981 56.1374
89.112 73.9771 31.1763 80022.5 57.3597 21994.5 9.31855 98.9503
23.3907 61.3074 34.511 46515.8 32.1838 5887.14 20.8286 47.16
36.3161 66.727 49.8827 58008.4 31.6543 13981.1 19.2964 41.5112
51.2482 68.6423 35.2649 49062.3 17.4718 9746.13 9.42917 62.1034
34.3267 71.9015 60.965 73647.3 36.1422 19163.3 14.3919 75.8494
-1.73476 62.3846 38.3689 59866.2 19.56 9589.4 16.3427 43.7421
42.0807 60.3071 38.8918 63281.6 28.8156 8414.55 11.5139 53.1847
32.7485 71.9211 59.9694 62257.2 23.1588 7098.92 15.6932 70.8452
35.5271 63.2692 47.4444 66529.5 20.3057 8280.48 20.6623 70.5609
43.3088 70.277 51.4242 57320 10.6266 7487.18 13.0159 56.9508
-15.1451 50.3436 58.6288 53323.7 14.1602 -2394.55 19.3369 14.4831
59.0689 78.6869 65.4716 66033.5 33.0601 16561.2 14.0203 85.5402
18.4234 63.2789 46.0925 57802 17.1019 10156.7 15.2465 49.2702
8.59084 58.3093 67.0856 52595.1 23.4455 9455.07 18.0704 41.5232
59.9595 74.4715 56.1662 69457.9 35.9713 13942 15.8729 84.7193
41.2295 67.8619 60.4332 61637.5 33.2742 14267.2 12.9822 51.2007
53.8664 73.7974 12.6929 68648 29.6662 14515.5 18.3802 83.425
3.56252 56.8902 29.8581 56358.8 12.0149 12801.1 19.089 30.3924
